speed,rpm,fuel,lat,lon,throttle,temp,timestamp
197,5954,0,3.229849,5.865449,81,100,2025-12-16T20:47:54.375806
198,6000,0,3.229813,5.865413,80,100,2025-12-16T20:47:54.476391
197,6000,0,3.229786,5.865386,82,99.99,2025-12-16T20:47:54.576908
197,6000,0,3.229759,5.865359,78,100,2025-12-16T20:47:54.677369
196,6000,0,3.22985,5.86545,78,100,2025-12-16T20:47:54.778435
198,6000,0,3.229879,5.865479,79,99.98,2025-12-16T20:47:54.878775
200,6000,0,3.22984,5.86544,82,100,2025-12-16T20:47:54.979306
199,6000,0,3.229799,5.865399,81,99.89,2025-12-16T20:47:55.079957
200,6000,0,3.229824,5.865424,76,100,2025-12-16T20:47:55.181011
200,6000,0,3.229799,5.865399,77,100,2025-12-16T20:47:55.282006
198,6000,0,3.229769,5.865369,82,99.9,2025-12-16T20:47:55.382670
198,6000,0,3.229687,5.865287,86,100,2025-12-16T20:47:55.483525
198,6000,0,3.229637,5.865237,89,100,2025-12-16T20:47:55.584451
198,6000,0,3.229608,5.865208,89,99.84,2025-12-16T20:47:55.685106
196,6000,0,3.229686,5.865286,94,99.68,2025-12-16T20:47:55.785719
198,6000,0,3.229759,5.865359,92,99.83,2025-12-16T20:47:55.886376
200,6000,0,3.229722,5.865322,93,100,2025-12-16T20:47:55.986833
200,6000,0,3.229748,5.865348,94,100,2025-12-16T20:47:56.087793
199,6000,0,3.229693,5.865293,98,100,2025-12-16T20:47:56.188330
200,6000,0,3.229767,5.865367,100,100,2025-12-16T20:47:56.289312
200,6000,0,3.229856,5.865456,100,100,2025-12-16T20:47:56.389961
199,5966,0,3.22988,5.86548,100,100,2025-12-16T20:47:56.490633
197,5981,0,3.229793,5.865393,100,100,2025-12-16T20:47:56.591703
195,6000,0,3.229702,5.865302,96,100,2025-12-16T20:47:56.692554
194,6000,0,3.229728,5.865328,100,100,2025-12-16T20:47:56.793151
195,6000,0,3.229661,5.865261,100,100,2025-12-16T20:47:56.893921
195,6000,0,3.229742,5.865342,98,99.98,2025-12-16T20:47:56.994619
195,6000,0,3.229824,5.865424,100,100,2025-12-16T20:47:57.095634
193,5980,0,3.229913,5.865513,97,99.95,2025-12-16T20:47:57.196216
191,6000,0,3.229837,5.865437,99,100,2025-12-16T20:47:57.297279
192,6000,0,3.229781,5.865381,94,100,2025-12-16T20:47:57.397899
195,6000,0,3.229734,5.865334,95,100,2025-12-16T20:47:57.498892
198,6000,0,3.229719,5.865319,99,100,2025-12-16T20:47:57.599715
196,6000,0,3.229739,5.865339,100,100,2025-12-16T20:47:57.700854
195,6000,0,3.229665,5.865265,100,99.91,2025-12-16T20:47:57.801505
195,6000,0,3.229569,5.865169,95,99.73,2025-12-16T20:47:57.902211
197,6000,0,3.229619,5.865219,94,99.93,2025-12-16T20:47:58.003359
195,5999,0,3.229617,5.865217,97,100,2025-12-16T20:47:58.104116
197,5980,0,3.229625,5.865225,92,100,2025-12-16T20:47:58.205077
195,5971,0,3.229534,5.865134,89,100,2025-12-16T20:47:58.306050
194,5994,0,3.229591,5.865191,93,99.96,2025-12-16T20:47:58.406979
194,6000,0,3.229649,5.865249,97,100,2025-12-16T20:47:58.508146
192,6000,0,3.229679,5.865279,99,99.9,2025-12-16T20:47:58.609145
195,5961,0,3.229663,5.865263,100,99.84,2025-12-16T20:47:58.709800
193,6000,0,3.229687,5.865287,97,100,2025-12-16T20:47:58.810715
196,6000,0,3.229659,5.865259,100,100,2025-12-16T20:47:58.911238
194,5988,0,3.22967,5.86527,95,100,2025-12-16T20:47:59.011886
192,6000,0,3.229701,5.865301,97,100,2025-12-16T20:47:59.112717
192,5957,0,3.229663,5.865263,100,100,2025-12-16T20:47:59.213923
191,6000,0,3.22964,5.86524,100,100,2025-12-16T20:47:59.314685
190,6000,0,3.22974,5.86534,100,100,2025-12-16T20:47:59.415794
192,6000,0,3.229695,5.865295,100,100,2025-12-16T20:47:59.516615
191,6000,0,3.229636,5.865236,100,100,2025-12-16T20:47:59.617366
191,6000,0,3.229571,5.865171,96,100,2025-12-16T20:47:59.718339
192,6000,0,3.229611,5.865211,91,100,2025-12-16T20:47:59.819557
192,6000,0,3.229598,5.865198,91,99.97,2025-12-16T20:47:59.920579
193,6000,0,3.229582,5.865182,93,100,2025-12-16T20:48:00.021565
196,6000,0,3.229662,5.865262,91,100,2025-12-16T20:48:00.122244
195,6000,0,3.229661,5.865261,90,100,2025-12-16T20:48:00.223039
196,6000,0,3.229589,5.865189,89,100,2025-12-16T20:48:00.324105
199,6000,0,3.229678,5.865278,87,99.85,2025-12-16T20:48:00.424657
200,6000,0,3.229693,5.865293,83,100,2025-12-16T20:48:00.525157
200,6000,0,3.22976,5.86536,84,100,2025-12-16T20:48:00.625800
200,5956,0,3.229852,5.865452,85,99.87,2025-12-16T20:48:00.726266
200,6000,0,3.229761,5.865361,83,100,2025-12-16T20:48:00.827055
198,6000,0,3.229752,5.865352,79,99.92,2025-12-16T20:48:00.927570
198,6000,0,3.229749,5.865349,84,99.98,2025-12-16T20:48:01.028216
200,6000,0,3.229832,5.865432,87,99.95,2025-12-16T20:48:01.128831
199,5971,0,3.229885,5.865485,90,100,2025-12-16T20:48:01.229552
200,5973,0,3.22997,5.86557,87,100,2025-12-16T20:48:01.330262
200,5975,0,3.229878,5.865478,84,99.82,2025-12-16T20:48:01.430872
199,6000,0,3.229882,5.865482,79,100,2025-12-16T20:48:01.531281
200,6000,0,3.229964,5.865564,79,100,2025-12-16T20:48:01.632293
199,6000,0,3.229943,5.865543,84,100,2025-12-16T20:48:01.732812
199,6000,0,3.229893,5.865493,81,99.98,2025-12-16T20:48:01.833543
198,6000,0,3.229903,5.865503,85,99.86,2025-12-16T20:48:01.934340
200,5964,0,3.229947,5.865547,90,99.98,2025-12-16T20:48:02.036270
200,5947,0,3.229926,5.865526,90,100,2025-12-16T20:48:02.137018
200,6000,0,3.229967,5.865567,86,100,2025-12-16T20:48:02.237440
200,6000,0,3.229959,5.865559,83,100,2025-12-16T20:48:02.337997
200,6000,0,3.230014,5.865614,85,100,2025-12-16T20:48:02.438585
200,6000,0,3.230088,5.865688,85,100,2025-12-16T20:48:02.539010
200,6000,0,3.22999,5.86559,83,100,2025-12-16T20:48:02.639571
200,6000,0,3.230045,5.865645,85,100,2025-12-16T20:48:02.740014
200,5994,0,3.230093,5.865693,85,100,2025-12-16T20:48:02.840557
200,6000,0,3.230166,5.865766,81,100,2025-12-16T20:48:02.941083
200,5996,0,3.230222,5.865822,81,100,2025-12-16T20:48:03.041608
200,5995,0,3.230268,5.865868,84,100,2025-12-16T20:48:03.142121
199,5979,0,3.230346,5.865946,86,100,2025-12-16T20:48:03.242464
198,6000,0,3.230409,5.866009,89,99.84,2025-12-16T20:48:03.343126
196,6000,0,3.230482,5.866082,92,99.74,2025-12-16T20:48:03.443722
194,6000,0,3.230518,5.866118,93,100,2025-12-16T20:48:03.544373
194,5965,0,3.230513,5.866113,93,99.81,2025-12-16T20:48:03.645247
195,5941,0,3.230596,5.866196,97,100,2025-12-16T20:48:03.745688
197,6000,0,3.230654,5.866254,94,100,2025-12-16T20:48:03.845908
199,6000,0,3.230656,5.866256,89,100,2025-12-16T20:48:03.946870
199,6000,0,3.230737,5.866337,88,100,2025-12-16T20:48:04.047878
200,6000,0,3.230835,5.866435,90,100,2025-12-16T20:48:04.148842
200,6000,0,3.230828,5.866428,90,100,2025-12-16T20:48:04.249148
200,5974,0,3.230896,5.866496,92,100,2025-12-16T20:48:04.349607
200,6000,0,3.230866,5.866466,91,100,2025-12-16T20:48:04.449870
200,6000,0,3.230917,5.866517,91,100,2025-12-16T20:48:04.550220
200,6000,0,3.230827,5.866427,93,100,2025-12-16T20:48:04.650574
198,6000,0,3.230902,5.866502,91,100,2025-12-16T20:48:04.751177
197,6000,0,3.230854,5.866454,94,100,2025-12-16T20:48:04.851898
200,6000,0,3.230777,5.866377,95,100,2025-12-16T20:48:04.952672
200,6000,0,3.230779,5.866379,91,99.85,2025-12-16T20:48:05.053117
198,6000,0,3.230699,5.866299,95,99.92,2025-12-16T20:48:05.154129
199,6000,0,3.230655,5.866255,93,99.84,2025-12-16T20:48:05.254572
200,6000,0,3.230725,5.866325,90,100,2025-12-16T20:48:05.355104
200,5961,0,3.230739,5.866339,92,100,2025-12-16T20:48:05.455754
200,5955,0,3.230763,5.866363,87,99.96,2025-12-16T20:48:05.556278
200,5970,0,3.230786,5.866386,85,99.79,2025-12-16T20:48:05.659583
200,5992,0,3.230776,5.866376,90,100,2025-12-16T20:48:05.760639
200,6000,0,3.230733,5.866333,89,100,2025-12-16T20:48:05.861350
200,6000,0,3.230647,5.866247,91,100,2025-12-16T20:48:05.962270
199,6000,0,3.230629,5.866229,89,99.9,2025-12-16T20:48:06.062740
200,5956,0,3.230679,5.866279,93,99.73,2025-12-16T20:48:06.163524
200,5957,0,3.23061,5.86621,93,100,2025-12-16T20:48:06.264082
200,6000,0,3.230546,5.866146,98,99.86,2025-12-16T20:48:06.364810
199,6000,0,3.23061,5.86621,93,100,2025-12-16T20:48:06.465639
198,5997,0,3.230638,5.866238,90,100,2025-12-16T20:48:06.566483
200,6000,0,3.230729,5.866329,89,99.9,2025-12-16T20:48:06.666967
200,5952,0,3.230632,5.866232,85,99.82,2025-12-16T20:48:06.768026
200,5935,0,3.230545,5.866145,85,99.84,2025-12-16T20:48:06.868900
200,5897,0,3.230583,5.866183,90,99.75,2025-12-16T20:48:06.969526
200,5882,0,3.2306,5.8662,94,100,2025-12-16T20:48:07.070046
199,5960,0,3.230625,5.866225,94,100,2025-12-16T20:48:07.170820
198,5945,0,3.230698,5.866298,90,100,2025-12-16T20:48:07.271490
196,6000,0,3.230739,5.866339,87,100,2025-12-16T20:48:07.372483
199,5995,0,3.230736,5.866336,88,100,2025-12-16T20:48:07.473764
200,6000,0,3.230729,5.866329,84,100,2025-12-16T20:48:07.574613
200,5977,0,3.230633,5.866233,88,100,2025-12-16T20:48:07.675237
200,6000,0,3.230533,5.866133,83,99.92,2025-12-16T20:48:07.775793
199,6000,0,3.230451,5.866051,81,99.78,2025-12-16T20:48:07.876147
198,6000,0,3.230424,5.866024,77,100,2025-12-16T20:48:07.976758
197,5986,0,3.23045,5.86605,81,100,2025-12-16T20:48:08.077333
198,5941,0,3.230379,5.865979,84,100,2025-12-16T20:48:08.178046
200,5951,0,3.230342,5.865942,79,99.93,2025-12-16T20:48:08.278717
198,6000,0,3.230261,5.865861,75,99.99,2025-12-16T20:48:08.379549
199,6000,0,3.230284,5.865884,70,100,2025-12-16T20:48:08.481141
199,6000,0,3.230343,5.865943,75,100,2025-12-16T20:48:08.582139
200,6000,0,3.230243,5.865843,77,99.93,2025-12-16T20:48:08.682780
199,5960,0,3.230148,5.865748,80,100,2025-12-16T20:48:08.783449
200,5951,0,3.230072,5.865672,82,99.92,2025-12-16T20:48:08.884281
199,6000,0,3.230012,5.865612,87,100,2025-12-16T20:48:08.985057
200,6000,0,3.229921,5.865521,88,100,2025-12-16T20:48:09.085788
200,6000,0,3.229906,5.865506,85,100,2025-12-16T20:48:09.186288
200,6000,0,3.229817,5.865417,90,100,2025-12-16T20:48:09.286590
200,6000,0,3.229745,5.865345,85,100,2025-12-16T20:48:09.387474
198,6000,0,3.229674,5.865274,86,100,2025-12-16T20:48:09.488203
196,6000,0,3.229754,5.865354,84,100,2025-12-16T20:48:09.588578
197,5974,0,3.229707,5.865307,79,100,2025-12-16T20:48:09.689321
198,5950,0,3.229759,5.865359,77,100,2025-12-16T20:48:09.789949
200,6000,0,3.229734,5.865334,79,99.85,2025-12-16T20:48:09.890566
198,6000,0,3.229684,5.865284,83,100,2025-12-16T20:48:09.991137
198,6000,0,3.22975,5.86535,87,100,2025-12-16T20:48:10.091395
199,6000,0,3.229808,5.865408,82,100,2025-12-16T20:48:10.191894
198,6000,0,3.229742,5.865342,78,100,2025-12-16T20:48:10.292330
196,5961,0,3.229713,5.865313,80,100,2025-12-16T20:48:10.393187
194,5990,0,3.229744,5.865344,83,100,2025-12-16T20:48:10.493638
195,5987,0,3.229745,5.865345,84,100,2025-12-16T20:48:10.594047
197,6000,0,3.22965,5.86525,80,99.87,2025-12-16T20:48:10.694652
200,6000,0,3.229698,5.865298,78,99.82,2025-12-16T20:48:10.795139
200,5964,0,3.229785,5.865385,74,100,2025-12-16T20:48:10.895531
198,6000,0,3.229809,5.865409,71,99.97,2025-12-16T20:48:10.995972
197,6000,0,3.229899,5.865499,76,99.97,2025-12-16T20:48:11.096453
195,5975,0,3.229994,5.865594,73,100,2025-12-16T20:48:11.196819
194,5981,0,3.230003,5.865603,74,100,2025-12-16T20:48:11.297840
196,6000,0,3.229992,5.865592,74,100,2025-12-16T20:48:11.398253
198,6000,0,3.229974,5.865574,76,100,2025-12-16T20:48:11.498562
198,6000,0,3.229913,5.865513,76,100,2025-12-16T20:48:11.599027
199,6000,0,3.230011,5.865611,75,100,2025-12-16T20:48:11.699406
199,6000,0,3.230099,5.865699,76,100,2025-12-16T20:48:11.799987
200,5951,0,3.230152,5.865752,81,100,2025-12-16T20:48:11.900420
200,6000,0,3.230084,5.865684,76,99.86,2025-12-16T20:48:12.000781
199,6000,0,3.229998,5.865598,72,99.74,2025-12-16T20:48:12.101514
197,6000,0,3.230044,5.865644,77,100,2025-12-16T20:48:12.204231
195,5950,0,3.230136,5.865736,74,99.88,2025-12-16T20:48:12.304841
194,5981,0,3.23023,5.86583,71,99.95,2025-12-16T20:48:12.405709
192,5959,0,3.230228,5.865828,67,100,2025-12-16T20:48:12.506561
192,6000,0,3.230195,5.865795,66,99.85,2025-12-16T20:48:12.607436
193,6000,0,3.230253,5.865853,69,99.71,2025-12-16T20:48:12.708059
191,5963,0,3.230211,5.865811,72,99.67,2025-12-16T20:48:12.808350
193,5985,0,3.23023,5.86583,71,99.55,2025-12-16T20:48:12.909019
194,5938,0,3.230305,5.865905,66,99.79,2025-12-16T20:48:13.009649
192,5923,0,3.23031,5.86591,65,99.92,2025-12-16T20:48:13.110334
194,5993,0,3.230386,5.865986,60,99.88,2025-12-16T20:48:13.211071
197,5982,0,3.230297,5.865897,59,100,2025-12-16T20:48:13.311667
200,6000,0,3.230364,5.865964,61,100,2025-12-16T20:48:13.412024
198,5999,0,3.23037,5.86597,63,100,2025-12-16T20:48:13.512733
196,5974,0,3.23045,5.86605,59,100,2025-12-16T20:48:13.613394
198,6000,0,3.230475,5.866075,64,99.96,2025-12-16T20:48:13.714066
198,5971,0,3.230438,5.866038,66,100,2025-12-16T20:48:13.814756
196,6000,0,3.230478,5.866078,65,99.82,2025-12-16T20:48:13.915214
195,6000,0,3.230496,5.866096,66,99.84,2025-12-16T20:48:14.015469
198,5993,0,3.230452,5.866052,67,100,2025-12-16T20:48:14.116049
197,6000,0,3.230419,5.866019,69,100,2025-12-16T20:48:14.217104
195,6000,0,3.230326,5.865926,70,100,2025-12-16T20:48:14.317533
198,5993,0,3.230293,5.865893,72,99.97,2025-12-16T20:48:14.418242
196,6000,0,3.230389,5.865989,73,100,2025-12-16T20:48:14.518680
196,6000,0,3.23036,5.86596,69,99.88,2025-12-16T20:48:14.619359
195,6000,0,3.230417,5.866017,71,100,2025-12-16T20:48:14.719716
193,6000,0,3.230453,5.866053,69,100,2025-12-16T20:48:14.820186
191,6000,0,3.230412,5.866012,73,100,2025-12-16T20:48:14.920648
193,6000,0,3.230474,5.866074,68,100,2025-12-16T20:48:15.021029
194,5975,0,3.230563,5.866163,64,100,2025-12-16T20:48:15.121672
195,6000,0,3.230565,5.866165,64,99.86,2025-12-16T20:48:15.222325
194,6000,0,3.230545,5.866145,60,99.69,2025-12-16T20:48:15.323171
197,6000,0,3.230473,5.866073,60,99.72,2025-12-16T20:48:15.424055
196,5969,0,3.230433,5.866033,60,99.69,2025-12-16T20:48:15.524691
196,6000,0,3.230391,5.865991,59,99.5,2025-12-16T20:48:15.625293
195,6000,0,3.230414,5.866014,59,99.88,2025-12-16T20:48:15.725858
193,6000,0,3.230449,5.866049,64,99.88,2025-12-16T20:48:15.826646
195,6000,0,3.230411,5.866011,68,99.78,2025-12-16T20:48:15.927164
193,6000,0,3.2304,5.866,68,100,2025-12-16T20:48:16.028296
194,6000,0,3.230469,5.866069,73,100,2025-12-16T20:48:16.128985
196,5957,0,3.230515,5.866115,77,100,2025-12-16T20:48:16.229430
194,6000,0,3.230487,5.866087,79,100,2025-12-16T20:48:16.329815
192,5980,0,3.230516,5.866116,79,100,2025-12-16T20:48:16.430565
195,5992,0,3.230519,5.866119,80,100,2025-12-16T20:48:16.531511
194,5977,0,3.230596,5.866196,75,99.92,2025-12-16T20:48:16.632413
196,5965,0,3.230502,5.866102,72,100,2025-12-16T20:48:16.733525
199,5928,0,3.230417,5.866017,69,100,2025-12-16T20:48:16.834726
197,5958,0,3.230499,5.866099,66,100,2025-12-16T20:48:16.935458
199,5945,0,3.230594,5.866194,65,100,2025-12-16T20:48:17.036480
198,6000,0,3.230639,5.866239,69,100,2025-12-16T20:48:17.137313
200,6000,0,3.230629,5.866229,70,100,2025-12-16T20:48:17.237929
200,6000,0,3.230644,5.866244,68,100,2025-12-16T20:48:17.338574
199,5955,0,3.230608,5.866208,64,100,2025-12-16T20:48:17.439778
198,5987,0,3.230629,5.866229,62,99.98,2025-12-16T20:48:17.540874
197,5968,0,3.230548,5.866148,64,99.85,2025-12-16T20:48:17.641530
198,5983,0,3.230497,5.866097,62,100,2025-12-16T20:48:17.742522
197,6000,0,3.230467,5.866067,67,100.0,2025-12-16T20:48:17.843322
196,6000,0,3.230384,5.865984,66,100,2025-12-16T20:48:17.944434
199,6000,0,3.230476,5.866076,70,99.98,2025-12-16T20:48:18.045334
197,5957,0,3.23057,5.86617,75,99.96,2025-12-16T20:48:18.146137
200,6000,0,3.230607,5.866207,78,99.78,2025-12-16T20:48:18.246997
198,6000,0,3.230574,5.866174,76,99.84,2025-12-16T20:48:18.348118
196,5961,0,3.230501,5.866101,74,100,2025-12-16T20:48:18.448974
195,5947,0,3.230512,5.866112,75,100,2025-12-16T20:48:18.561233
193,5968,0,3.230544,5.866144,76,100,2025-12-16T20:48:18.661813
195,5938,0,3.230459,5.866059,75,99.9,2025-12-16T20:48:18.762056
197,5911,0,3.230521,5.866121,79,100,2025-12-16T20:48:18.862524
195,6000,0,3.23053,5.86613,79,99.97,2025-12-16T20:48:18.963340
194,5987,0,3.230494,5.866094,83,99.83,2025-12-16T20:48:19.064435
197,6000,0,3.230429,5.866029,80,100,2025-12-16T20:48:19.165318
196,6000,0,3.230446,5.866046,83,100,2025-12-16T20:48:19.266107
196,6000,0,3.230495,5.866095,84,100,2025-12-16T20:48:19.367048
196,6000,0,3.230457,5.866057,83,99.88,2025-12-16T20:48:19.467746
195,6000,0,3.230556,5.866156,79,100,2025-12-16T20:48:19.568356
196,6000,0,3.230653,5.866253,78,100,2025-12-16T20:48:19.668919
194,5964,0,3.230589,5.866189,83,99.98,2025-12-16T20:48:19.769279
195,5937,0,3.230506,5.866106,85,100,2025-12-16T20:48:19.869689
193,5929,0,3.230603,5.866203,83,100,2025-12-16T20:48:19.970167
196,5968,0,3.230622,5.866222,88,99.84,2025-12-16T20:48:20.070588
197,5945,0,3.230525,5.866125,85,99.82,2025-12-16T20:48:20.171341
198,6000,0,3.230493,5.866093,80,100,2025-12-16T20:48:20.271974
197,6000,0,3.230576,5.866176,83,99.81,2025-12-16T20:48:20.372959
197,6000,0,3.230592,5.866192,88,100,2025-12-16T20:48:20.474023
195,5974,0,3.230522,5.866122,93,100,2025-12-16T20:48:20.574859
195,6000,0,3.230498,5.866098,96,100,2025-12-16T20:48:20.675852
196,6000,0,3.230457,5.866057,96,100,2025-12-16T20:48:20.776806
195,5958,0,3.230416,5.866016,99,100,2025-12-16T20:48:20.877774
196,6000,0,3.230322,5.865922,97,100,2025-12-16T20:48:20.978442
199,6000,0,3.230343,5.865943,93,100,2025-12-16T20:48:21.079104
198,6000,0,3.23034,5.86594,89,100,2025-12-16T20:48:21.179912
200,6000,0,3.230422,5.866022,94,100,2025-12-16T20:48:21.280879
200,5980,0,3.23038,5.86598,93,100.0,2025-12-16T20:48:21.381932
200,5959,0,3.230328,5.865928,93,100,2025-12-16T20:48:21.482501
199,5950,0,3.230294,5.865894,97,99.92,2025-12-16T20:48:21.583437
198,5996,0,3.230222,5.865822,96,100,2025-12-16T20:48:21.684059
200,5956,0,3.230226,5.865826,100,100,2025-12-16T20:48:21.784477
199,5963,0,3.230183,5.865783,100,100,2025-12-16T20:48:21.885088
200,6000,0,3.230143,5.865743,100,99.86,2025-12-16T20:48:21.986173
200,6000,0,3.230058,5.865658,96,99.96,2025-12-16T20:48:22.086981
200,6000,0,3.230086,5.865686,100,100,2025-12-16T20:48:22.188151
198,6000,0,3.230054,5.865654,99,100,2025-12-16T20:48:22.288825
200,6000,0,3.230009,5.865609,98,100,2025-12-16T20:48:22.389671
200,6000,0,3.230094,5.865694,97,100,2025-12-16T20:48:22.490413
200,6000,0,3.230094,5.865694,98,99.95,2025-12-16T20:48:22.591363
200,6000,0,3.230073,5.865673,99,99.89,2025-12-16T20:48:22.692197
199,6000,0,3.230043,5.865643,97,99.85,2025-12-16T20:48:22.793020
197,6000,0,3.229972,5.865572,100,100,2025-12-16T20:48:22.894010
200,6000,0,3.230046,5.865646,98,100,2025-12-16T20:48:22.995141
200,6000,0,3.229947,5.865547,100,100,2025-12-16T20:48:23.095877
198,6000,0,3.229965,5.865565,100,100,2025-12-16T20:48:23.196408
196,5965,0,3.230058,5.865658,100,100,2025-12-16T20:48:23.297467
197,6000,0,3.229962,5.865562,96,100,2025-12-16T20:48:23.398336
200,6000,0,3.229984,5.865584,100,100,2025-12-16T20:48:23.498977
200,6000,0,3.229917,5.865517,96,100,2025-12-16T20:48:23.599436
200,6000,0,3.229937,5.865537,93,100,2025-12-16T20:48:23.700102
198,6000,0,3.230032,5.865632,96,100,2025-12-16T20:48:23.800412
197,6000,0,3.229964,5.865564,93,100,2025-12-16T20:48:23.901321
200,6000,0,3.229869,5.865469,92,99.96,2025-12-16T20:48:24.002104
200,6000,0,3.229852,5.865452,95,99.89,2025-12-16T20:48:24.102929
200,6000,0,3.22981,5.86541,90,99.74,2025-12-16T20:48:24.203786
200,6000,0,3.229904,5.865504,88,99.62,2025-12-16T20:48:24.304619
198,6000,0,3.229916,5.865516,87,99.47,2025-12-16T20:48:24.405604
199,6000,0,3.230009,5.865609,87,99.6,2025-12-16T20:48:24.506813
200,6000,0,3.230002,5.865602,90,99.65,2025-12-16T20:48:24.607522
200,5990,0,3.229938,5.865538,91,99.65,2025-12-16T20:48:24.708415
200,6000,0,3.229955,5.865555,96,99.58,2025-12-16T20:48:24.809049
200,5992,0,3.229978,5.865578,93,99.79,2025-12-16T20:48:24.909782
199,6000,0,3.229911,5.865511,92,99.75,2025-12-16T20:48:25.010598
198,6000,0,3.229869,5.865469,93,100,2025-12-16T20:48:25.111553
199,6000,0,3.229933,5.865533,95,99.96,2025-12-16T20:48:25.212474
197,6000,0,3.230014,5.865614,93,99.87,2025-12-16T20:48:25.312956
200,6000,0,3.229943,5.865543,88,100,2025-12-16T20:48:25.413999
200,6000,0,3.229893,5.865493,86,100,2025-12-16T20:48:25.514857
200,6000,0,3.229944,5.865544,91,100,2025-12-16T20:48:25.615822
200,6000,0,3.229878,5.865478,88,100,2025-12-16T20:48:25.717132
198,5963,0,3.229899,5.865499,92,100,2025-12-16T20:48:25.818005
196,5972,0,3.229887,5.865487,95,99.99,2025-12-16T20:48:25.918714
195,5958,0,3.229807,5.865407,94,100,2025-12-16T20:48:26.019196
198,6000,0,3.229852,5.865452,99,100,2025-12-16T20:48:26.119529
200,6000,0,3.229928,5.865528,94,100,2025-12-16T20:48:26.220292
200,6000,0,3.229913,5.865513,96,100,2025-12-16T20:48:26.321308
200,6000,0,3.229815,5.865415,97,100,2025-12-16T20:48:26.422078
199,6000,0,3.229738,5.865338,94,100,2025-12-16T20:48:26.522604
197,6000,0,3.229806,5.865406,99,100,2025-12-16T20:48:26.623148
196,6000,0,3.229787,5.865387,100,100,2025-12-16T20:48:26.723426
195,5985,0,3.229868,5.865468,97,100,2025-12-16T20:48:26.824147
193,5967,0,3.229937,5.865537,93,100,2025-12-16T20:48:26.925279
195,5924,0,3.229839,5.865439,89,100,2025-12-16T20:48:27.025756
196,5936,0,3.22982,5.86542,88,99.93,2025-12-16T20:48:27.126610
199,5910,0,3.229736,5.865336,84,100,2025-12-16T20:48:27.227706
199,5963,0,3.229673,5.865273,79,100,2025-12-16T20:48:27.328819
200,6000,0,3.229574,5.865174,83,100,2025-12-16T20:48:27.429520
199,5983,0,3.229659,5.865259,82,100,2025-12-16T20:48:27.530152
200,5981,0,3.229674,5.865274,81,100,2025-12-16T20:48:27.630634
198,5936,0,3.229669,5.865269,85,99.97,2025-12-16T20:48:27.731687
200,5935,0,3.229585,5.865185,88,99.98,2025-12-16T20:48:27.832500
200,5906,0,3.22951,5.86511,91,100,2025-12-16T20:48:27.933423
200,5913,0,3.22952,5.86512,88,100,2025-12-16T20:48:28.034453
198,5937,0,3.229476,5.865076,83,100,2025-12-16T20:48:28.135045
199,5989,0,3.22939,5.86499,88,100,2025-12-16T20:48:28.235475
198,5942,0,3.229395,5.864995,87,100,2025-12-16T20:48:28.336170
199,5943,0,3.229337,5.864937,82,100,2025-12-16T20:48:28.437006
200,5924,0,3.229316,5.864916,82,100,2025-12-16T20:48:28.537893
199,5918,0,3.229393,5.864993,79,100,2025-12-16T20:48:28.638741
200,5976,0,3.229478,5.865078,78,99.95,2025-12-16T20:48:28.739376
200,6000,0,3.229555,5.865155,78,100,2025-12-16T20:48:28.840091
199,6000,0,3.229563,5.865163,76,99.99,2025-12-16T20:48:28.941146
200,5973,0,3.229535,5.865135,76,100,2025-12-16T20:48:29.041994
200,5988,0,3.22946,5.86506,78,99.9,2025-12-16T20:48:29.142484
200,6000,0,3.2295,5.8651,74,100,2025-12-16T20:48:29.243295
200,6000,0,3.229476,5.865076,77,100,2025-12-16T20:48:29.344199
200,6000,0,3.229393,5.864993,81,100,2025-12-16T20:48:29.444760
200,6000,0,3.229408,5.865008,79,100,2025-12-16T20:48:29.545221
199,6000,0,3.22944,5.86504,75,100,2025-12-16T20:48:29.645784
197,6000,0,3.229374,5.864974,79,100,2025-12-16T20:48:29.746301
199,6000,0,3.229365,5.864965,79,100,2025-12-16T20:48:29.846921
198,6000,0,3.229357,5.864957,81,99.91,2025-12-16T20:48:29.947878
199,6000,0,3.229306,5.864906,82,100,2025-12-16T20:48:30.048970
197,6000,0,3.229224,5.864824,80,100,2025-12-16T20:48:30.149671
195,6000,0,3.229252,5.864852,80,99.9,2025-12-16T20:48:30.250062
195,5958,0,3.22917,5.86477,82,100,2025-12-16T20:48:30.351403
197,5996,0,3.229191,5.864791,87,100,2025-12-16T20:48:30.452082
196,5981,0,3.229236,5.864836,83,100,2025-12-16T20:48:30.552657
198,6000,0,3.229138,5.864738,84,99.9,2025-12-16T20:48:30.653092
197,6000,0,3.229215,5.864815,87,100,2025-12-16T20:48:30.753682
197,6000,0,3.229149,5.864749,87,100,2025-12-16T20:48:30.854449
200,6000,0,3.229195,5.864795,85,100,2025-12-16T20:48:30.954931
199,6000,0,3.229235,5.864835,84,99.95,2025-12-16T20:48:31.055278
199,5987,0,3.229295,5.864895,85,99.94,2025-12-16T20:48:31.155880
200,5969,0,3.229263,5.864863,82,100,2025-12-16T20:48:31.256701
198,5937,0,3.22925,5.86485,79,100,2025-12-16T20:48:31.357436
199,5956,0,3.229243,5.864843,79,100,2025-12-16T20:48:31.457834
197,6000,0,3.229255,5.864855,78,100,2025-12-16T20:48:31.558376
